日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/11/10,51,浦和太田窪店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,51,0,0
2021/11/10,184,川越的場店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,57,0,0
2021/11/10,260,柏増尾台店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/10,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,34,0,0
2021/11/10,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,40,0,0
2021/11/10,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,57,0,0
2021/11/10,538,ミハマニューポートリゾート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,62,0,0
2021/11/10,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,104,0,0
2021/11/10,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/10,608,天川大島店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,50,0,0
2021/11/10,626,木更津店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,97,0,0
2021/11/10,641,氏家店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,43,0,0
2021/11/10,642,館山店,1,2021/11/10 08:49:30,,0000-00-00 00:00:00,60,60,0
2021/11/10,655,沼田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,36,0,0
2021/11/10,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,138,0,0
2021/11/10,668,今市店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,41,0,0
2021/11/10,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,54,0,0
2021/11/10,691,高崎下之城店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,61,0,0
2021/11/10,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,32,0,0
2021/11/10,748,千葉旭店,1,2021/11/10 08:09:23,,0000-00-00 00:00:00,71,71,0
2021/11/10,832,東金店,1,2021/11/10 08:11:45,,0000-00-00 00:00:00,59,59,0
2021/11/10,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
