日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/12/24,51,浦和太田窪店,0,0000-00-00 00:00:00,ロジプランナー　岸　※,2021/12/24 04:56:03,70,0,0
2021/12/24,184,川越的場店,0,0000-00-00 00:00:00,麻妃ライン　星野　※,2021/12/24 08:36:46,34,0,0
2021/12/24,260,柏増尾台店,0,0000-00-00 00:00:00,野村綜合商事　川鍋,2021/12/24 06:20:37,67,0,0
2021/12/24,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,54,0,0
2021/12/24,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,68,0,0
2021/12/24,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,52,0,0
2021/12/24,538,ミハマニューポートリゾート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,6,0,0
2021/12/24,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,173,0,0
2021/12/24,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,57,0,0
2021/12/24,608,天川大島店,0,0000-00-00 00:00:00,トータルカーゴ　田中,2021/12/24 07:13:16,62,0,0
2021/12/24,626,木更津店,1,2021/12/24 09:11:06,愛寿物流　加門　※,2021/12/24 09:02:31,145,145,0
2021/12/24,641,氏家店,0,0000-00-00 00:00:00,静和流通　安田,2021/12/24 07:15:30,55,0,0
2021/12/24,642,館山店,1,2021/12/24 08:36:31,愛寿物流　加門　※,2021/12/24 05:29:19,64,64,0
2021/12/24,655,沼田店,0,0000-00-00 00:00:00,トータルカーゴ　星野,2021/12/24 08:26:42,31,0,0
2021/12/24,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,134,0,0
2021/12/24,668,今市店,0,0000-00-00 00:00:00,静和流通　安田,2021/12/24 08:35:25,48,0,0
2021/12/24,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,89,0,0
2021/12/24,691,高崎下之城店,0,0000-00-00 00:00:00,トータルカーゴ　五十嵐,2021/12/24 07:33:02,59,0,0
2021/12/24,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,35,0,0
2021/12/24,748,千葉旭店,1,2021/12/24 07:40:33,愛寿物流　島根　※,2021/12/24 08:16:26,108,108,0
2021/12/24,832,東金店,1,2021/12/24 07:48:06,モトーズＯＰ　菅谷　※,2021/12/24 06:11:20,80,80,0
2021/12/24,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,70,0,0
2021/12/24,841,前橋総社店,0,0000-00-00 00:00:00,トータルカーゴ　田中,2021/12/24 08:31:14,110,0,0
2021/12/24,852,伊勢崎店,0,0000-00-00 00:00:00,トータルカーゴ　星野,2021/12/24 06:47:56,83,0,0
2021/12/24,866,西武飯能ペペ店,0,0000-00-00 00:00:00,ロイヤルサービス　上原　※,2021/12/24 07:09:01,48,0,0
2021/12/24,885,フレスポ八潮店,0,0000-00-00 00:00:00,ロジプランナー　駒場　※,2021/12/24 07:58:06,114,0,0
2021/12/24,896,高崎問屋町店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,109,0,0
2021/12/24,911,シャポー船橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,40,0,0
2021/12/24,912,ペリエ稲毛店,0,0000-00-00 00:00:00,愛寿物流　市川　※,2021/12/24 07:16:34,60,0,0
2021/12/24,918,シャポー市川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,37,0,0
2021/12/24,1029,イトーヨーカドー宇都宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,148,0,0
2021/12/24,1045,那珂店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,91,0,0
2021/12/24,1046,渋川有馬店,0,0000-00-00 00:00:00,トータルカーゴ　星野,2021/12/24 09:15:08,71,0,0
2021/12/24,1050,宇都宮鶴田店,0,0000-00-00 00:00:00,東洋運輸　宮川,2021/12/24 08:43:13,108,0,0
2021/12/24,1054,北本店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,136,0,0
2021/12/24,1060,八街店,0,0000-00-00 00:00:00,愛寿物流　石塚　※,2021/12/24 05:55:01,61,0,0
2021/12/24,1064,エムズタウン幸手店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,69,0,0
2021/12/24,1073,野田店,0,0000-00-00 00:00:00,野村綜合商事　川鍋,2021/12/24 09:01:16,115,0,0
2021/12/24,1076,太田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,88,0,0
2021/12/24,1078,大田原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,154,0,0
2021/12/24,1087,四街道店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,114,0,0
2021/12/24,1089,ＬＡＬＡガーデンつくば店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,106,0,0
2021/12/24,1108,マーケットシティ桐生店,1,2021/12/24 07:58:25,ＡＧＹＵ　大作　※,2021/12/24 05:18:04,124,124,0
2021/12/24,1113,ひたちなかニューポート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,300,0,0
2021/12/24,1124,市川コルトンプラザ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,190,0,0
2021/12/24,1147,水戸姫子店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,63,0,0
2021/12/24,1148,ベスタ狭山店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,159,0,0
2021/12/24,1156,ららぽーと柏の葉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,140,0,0
2021/12/24,1167,ウェルサイト石岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,97,0,0
2021/12/24,1176,イオンモール川口前川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,212,0,0
2021/12/24,1205,佐野店,0,0000-00-00 00:00:00,北通　坂内,2021/12/24 06:18:28,98,0,0
2021/12/24,1211,アシコタウンあしかが店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,99,0,0
2021/12/24,1216,ララガーデン春日部店,1,2021/12/24 07:46:32,,0000-00-00 00:00:00,128,128,0
2021/12/24,1218,宇都宮戸祭店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,58,0,0
