日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/12/27,51,浦和太田窪店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,167,0,0
2021/12/27,184,川越的場店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,145,0,0
2021/12/27,260,柏増尾台店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,150,0,0
2021/12/27,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,118,0,0
2021/12/27,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,154,0,0
2021/12/27,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,129,0,0
2021/12/27,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,195,0,0
2021/12/27,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,97,0,0
2021/12/27,608,天川大島店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,138,0,0
2021/12/27,626,木更津店,1,2021/12/27 09:51:03,,0000-00-00 00:00:00,251,251,0
2021/12/27,641,氏家店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,141,0,0
2021/12/27,642,館山店,1,2021/12/27 08:40:55,,0000-00-00 00:00:00,157,157,0
2021/12/27,655,沼田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,146,0,0
2021/12/27,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,288,0,0
2021/12/27,668,今市店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,181,0,0
2021/12/27,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,169,0,0
2021/12/27,691,高崎下之城店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,157,0,0
2021/12/27,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,127,0,0
2021/12/27,748,千葉旭店,1,2021/12/27 09:20:29,,0000-00-00 00:00:00,149,149,0
2021/12/27,832,東金店,1,2021/12/27 08:19:17,,0000-00-00 00:00:00,200,200,0
2021/12/27,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,154,0,0
2021/12/27,841,前橋総社店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,165,0,0
2021/12/27,852,伊勢崎店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,152,0,0
2021/12/27,866,西武飯能ペペ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,168,0,0
2021/12/27,885,フレスポ八潮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,176,0,0
2021/12/27,896,高崎問屋町店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,196,0,0
2021/12/27,911,シャポー船橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,63,0,0
2021/12/27,912,ペリエ稲毛店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,88,0,0
2021/12/27,918,シャポー市川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,139,0,0
2021/12/27,1029,イトーヨーカドー宇都宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,227,0,0
2021/12/27,1045,那珂店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,202,0,0
2021/12/27,1046,渋川有馬店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,183,0,0
2021/12/27,1050,宇都宮鶴田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,200,0,0
2021/12/27,1054,北本店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,190,0,0
2021/12/27,1060,八街店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,118,0,0
2021/12/27,1064,エムズタウン幸手店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,144,0,0
2021/12/27,1073,野田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,160,0,0
2021/12/27,1076,太田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,177,0,0
2021/12/27,1078,大田原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,318,0,0
2021/12/27,1087,四街道店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,193,0,0
2021/12/27,1089,ＬＡＬＡガーデンつくば店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,265,0,0
2021/12/27,1108,マーケットシティ桐生店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,193,0,0
2021/12/27,1113,ひたちなかニューポート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,238,0,0
2021/12/27,1124,市川コルトンプラザ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,241,0,0
2021/12/27,1147,水戸姫子店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,162,0,0
2021/12/27,1148,ベスタ狭山店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,284,0,0
2021/12/27,1156,ららぽーと柏の葉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,192,0,0
2021/12/27,1167,ウェルサイト石岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,177,0,0
2021/12/27,1176,イオンモール川口前川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,282,0,0
2021/12/27,1205,佐野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,184,0,0
2021/12/27,1211,アシコタウンあしかが店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,176,0,0
2021/12/27,1216,ララガーデン春日部店,1,2021/12/27 09:59:38,,0000-00-00 00:00:00,195,195,0
2021/12/27,1218,宇都宮戸祭店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,215,0,0
2021/12/27,1237,ミーナ津田沼店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,215,0,0
2021/12/27,1238,アクロスガーデン筑西店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,162,0,0
2021/12/27,1239,本庄店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,188,0,0
2021/12/27,1240,ガーデン前橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,216,0,0
