日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/11/15,51,浦和太田窪店,0,0000-00-00 00:00:00,愛寿物流　谷川　※,2021/11/15 03:44:33,111,0,0
2021/11/15,184,川越的場店,0,0000-00-00 00:00:00,麻妃ライン　星野　※,2021/11/15 08:42:35,37,0,0
2021/11/15,260,柏増尾台店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,78,0,0
2021/11/15,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,67,0,0
2021/11/15,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,83,0,0
2021/11/15,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,124,0,0
2021/11/15,538,ミハマニューポートリゾート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,60,0,0
2021/11/15,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,198,0,0
2021/11/15,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,81,0,0
2021/11/15,608,天川大島店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,96,0,0
2021/11/15,626,木更津店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,171,0,0
2021/11/15,641,氏家店,0,0000-00-00 00:00:00,ＳＬ茨城　石井,2021/11/15 05:22:40,91,0,0
2021/11/15,642,館山店,0,0000-00-00 00:00:00,愛寿物流　加門　※,2021/11/15 04:57:49,73,0,0
2021/11/15,655,沼田店,0,0000-00-00 00:00:00,トータルカーゴ　松久保,2021/11/15 06:34:14,134,0,0
2021/11/15,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,160,0,0
2021/11/15,668,今市店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,135,0,0
2021/11/15,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,82,0,0
2021/11/15,691,高崎下之城店,0,0000-00-00 00:00:00,トータルカーゴ　西村,2021/11/15 06:03:55,105,0,0
2021/11/15,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,88,0,0
2021/11/15,748,千葉旭店,1,2021/11/15 08:14:18,愛寿物流　島根　※,2021/11/15 06:31:16,116,116,0
2021/11/15,832,東金店,1,2021/11/15 09:01:02,モトーズＯＰ　菅谷　※,2021/11/15 06:10:45,96,96,0
2021/11/15,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,89,0,0
2021/11/15,841,前橋総社店,0,0000-00-00 00:00:00,トータルカーゴ　五十嵐,2021/11/15 05:57:39,123,0,0
