日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/11/11,51,浦和太田窪店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/11,184,川越的場店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,39,0,0
2021/11/11,260,柏増尾台店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,28,0,0
2021/11/11,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,30,0,0
2021/11/11,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,24,0,0
2021/11/11,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,37,0,0
2021/11/11,538,ミハマニューポートリゾート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,31,0,0
2021/11/11,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,124,0,0
2021/11/11,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,23,0,0
2021/11/11,608,天川大島店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,35,0,0
2021/11/11,626,木更津店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,80,0,0
2021/11/11,641,氏家店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,21,0,0
2021/11/11,642,館山店,1,2021/11/11 08:46:22,,0000-00-00 00:00:00,33,33,0
2021/11/11,655,沼田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,29,0,0
2021/11/11,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,75,0,0
2021/11/11,668,今市店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,20,0,0
2021/11/11,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,40,0,0
2021/11/11,691,高崎下之城店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,41,0,0
2021/11/11,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,33,0,0
2021/11/11,748,千葉旭店,1,2021/11/11 08:14:19,,0000-00-00 00:00:00,46,46,0
2021/11/11,832,東金店,1,2021/11/11 08:09:25,,0000-00-00 00:00:00,31,31,0
2021/11/11,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,31,0,0
2021/11/11,841,前橋総社店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,36,0,0
2021/11/11,852,伊勢崎店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,40,0,0
2021/11/11,866,西武飯能ペペ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,30,0,0
2021/11/11,885,フレスポ八潮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,23,0,0
2021/11/11,896,高崎問屋町店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,43,0,0
2021/11/11,911,シャポー船橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,25,0,0
2021/11/11,912,ペリエ稲毛店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,17,0,0
2021/11/11,918,シャポー市川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,18,0,0
2021/11/11,1029,イトーヨーカドー宇都宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,61,0,0
2021/11/11,1045,那珂店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,34,0,0
2021/11/11,1046,渋川有馬店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/11,1050,宇都宮鶴田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/11,1054,北本店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,34,0,0
2021/11/11,1060,八街店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,23,0,0
2021/11/11,1064,エムズタウン幸手店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,32,0,0
2021/11/11,1073,野田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,33,0,0
2021/11/11,1076,太田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,34,0,0
2021/11/11,1078,大田原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,65,0,0
2021/11/11,1087,四街道店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,59,0,0
2021/11/11,1089,ＬＡＬＡガーデンつくば店,1,2021/11/11 09:02:34,,0000-00-00 00:00:00,55,55,0
2021/11/11,1108,マーケットシティ桐生店,1,2021/11/11 08:37:17,,0000-00-00 00:00:00,39,39,0
2021/11/11,1113,ひたちなかニューポート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,101,0,0
2021/11/11,1124,市川コルトンプラザ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,85,0,0
2021/11/11,1147,水戸姫子店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,41,0,0
2021/11/11,1148,ベスタ狭山店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,67,0,0
2021/11/11,1156,ららぽーと柏の葉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,58,0,0
2021/11/11,1167,ウェルサイト石岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,26,0,0
2021/11/11,1176,イオンモール川口前川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,80,0,0
2021/11/11,1205,佐野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,46,0,0
2021/11/11,1211,アシコタウンあしかが店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,37,0,0
2021/11/11,1216,ララガーデン春日部店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,32,0,0
2021/11/11,1218,宇都宮戸祭店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,23,0,0
2021/11/11,1237,ミーナ津田沼店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,71,0,0
2021/11/11,1238,アクロスガーデン筑西店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,54,0,0
2021/11/11,1239,本庄店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,53,0,0
2021/11/11,1240,ガーデン前橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,55,0,0
2021/11/11,1253,イオンモール北戸田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,87,0,0
2021/11/11,1254,栃木店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,33,0,0
2021/11/11,1260,浦和コルソ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,89,0,0
2021/11/11,1261,イオンタウンおゆみ野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,55,0,0
2021/11/11,1273,ララガーデン川口店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,52,0,0
2021/11/11,1279,イオンレイクタウンｍｏｒｉ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,102,0,0
2021/11/11,1285,宇都宮今泉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,25,0,0
2021/11/11,1288,新座店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,58,0,0
2021/11/11,1295,ららぽーと新三郷店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,62,0,0
2021/11/11,1299,アクロスプラザ神栖店,1,2021/11/11 08:06:40,,0000-00-00 00:00:00,78,78,0
2021/11/11,1303,イオンモール土浦店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,63,0,0
2021/11/11,1323,大宮ステラタウン店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,78,0,0
2021/11/11,1324,古河店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,33,0,0
2021/11/11,1326,イオンモール与野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,43,0,0
2021/11/11,1336,草加マルイ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,42,0,0
2021/11/11,1340,草加花栗店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,41,0,0
2021/11/11,1349,高崎モントレー店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,26,0,0
2021/11/11,1351,ピオニウォーク東松山店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,95,0,0
2021/11/11,1361,モディ柏,1,2021/11/11 07:19:05,,0000-00-00 00:00:00,56,56,0
2021/11/11,1362,流山おおたかの森Ｓ・Ｃ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,92,0,0
2021/11/11,1365,イオンモール太田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,49,0,0
2021/11/11,1368,そごう千葉オーロラモールジュンヌ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,91,0,0
2021/11/11,1375,新所沢パルコ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,30,0,0
2021/11/11,1387,ジョイフル新田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,26,0,0
2021/11/11,1400,東松戸店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,31,0,0
2021/11/11,1402,ジョイフル千葉ＮＴ店,1,2021/11/11 08:51:59,,0000-00-00 00:00:00,75,75,0
2021/11/11,1441,アトレ松戸店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,53,0,0
2021/11/11,1455,アリオ市原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,35,0,0
2021/11/11,1463,アトレマルヒロ川越店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,82,0,0
2021/11/11,1466,イオンモール浦和美園店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,104,0,0
2021/11/11,1467,アリオ鷲宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,61,0,0
2021/11/11,1468,イオンモール水戸内原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,52,0,0
2021/11/11,1471,秩父店,1,2021/11/11 11:42:04,,0000-00-00 00:00:00,27,27,0
2021/11/11,1475,茂原店,1,2021/11/11 08:07:59,,0000-00-00 00:00:00,77,77,0
