日付,店番,店舗名,受領フラグ,受領時間,ドライバー名,完了時間,納品予定数,納品数,不足数
2021/11/08,51,浦和太田窪店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,87,0,0
2021/11/08,184,川越的場店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,46,0,0
2021/11/08,260,柏増尾台店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,68,0,0
2021/11/08,355,市川妙典店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,43,0,0
2021/11/08,399,所沢北中店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,66,0,0
2021/11/08,453,アトレ新浦安店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,87,0,0
2021/11/08,538,ミハマニューポートリゾート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,65,0,0
2021/11/08,572,ルミネ大宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,209,0,0
2021/11/08,578,石橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,55,0,0
2021/11/08,608,天川大島店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,63,0,0
2021/11/08,626,木更津店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,108,0,0
2021/11/08,641,氏家店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,63,0,0
2021/11/08,642,館山店,1,2021/11/08 08:56:25,,0000-00-00 00:00:00,61,61,0
2021/11/08,655,沼田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,91,0,0
2021/11/08,666,成田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,184,0,0
2021/11/08,668,今市店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,77,0,0
2021/11/08,677,真岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,59,0,0
2021/11/08,691,高崎下之城店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,78,0,0
2021/11/08,746,高萩店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,58,0,0
2021/11/08,748,千葉旭店,1,2021/11/08 10:04:51,,0000-00-00 00:00:00,91,91,0
2021/11/08,832,東金店,1,2021/11/08 08:34:47,,0000-00-00 00:00:00,78,78,0
2021/11/08,834,館林店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,69,0,0
2021/11/08,841,前橋総社店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,99,0,0
2021/11/08,852,伊勢崎店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,87,0,0
2021/11/08,866,西武飯能ペペ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,96,0,0
2021/11/08,885,フレスポ八潮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,108,0,0
2021/11/08,896,高崎問屋町店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,110,0,0
2021/11/08,911,シャポー船橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,20,0,0
2021/11/08,912,ペリエ稲毛店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,34,0,0
2021/11/08,918,シャポー市川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,19,0,0
2021/11/08,1029,イトーヨーカドー宇都宮店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,135,0,0
2021/11/08,1045,那珂店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,89,0,0
2021/11/08,1046,渋川有馬店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,96,0,0
2021/11/08,1050,宇都宮鶴田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,95,0,0
2021/11/08,1054,北本店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,95,0,0
2021/11/08,1060,八街店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,56,0,0
2021/11/08,1064,エムズタウン幸手店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,88,0,0
2021/11/08,1073,野田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,61,0,0
2021/11/08,1076,太田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,66,0,0
2021/11/08,1078,大田原店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,175,0,0
2021/11/08,1087,四街道店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,84,0,0
2021/11/08,1089,ＬＡＬＡガーデンつくば店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,114,0,0
2021/11/08,1108,マーケットシティ桐生店,1,2021/11/08 08:04:58,,0000-00-00 00:00:00,99,99,0
2021/11/08,1113,ひたちなかニューポート店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,175,0,0
2021/11/08,1124,市川コルトンプラザ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,104,0,0
2021/11/08,1147,水戸姫子店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,64,0,0
2021/11/08,1148,ベスタ狭山店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,174,0,0
2021/11/08,1156,ららぽーと柏の葉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,96,0,0
2021/11/08,1167,ウェルサイト石岡店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,87,0,0
2021/11/08,1176,イオンモール川口前川店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,145,0,0
2021/11/08,1205,佐野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,93,0,0
2021/11/08,1211,アシコタウンあしかが店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,83,0,0
2021/11/08,1216,ララガーデン春日部店,1,2021/11/08 08:53:50,,0000-00-00 00:00:00,79,79,0
2021/11/08,1218,宇都宮戸祭店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,112,0,0
2021/11/08,1237,ミーナ津田沼店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,170,0,0
2021/11/08,1238,アクロスガーデン筑西店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,64,0,0
2021/11/08,1239,本庄店,1,2021/11/08 08:13:19,,0000-00-00 00:00:00,67,67,0
2021/11/08,1240,ガーデン前橋店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,71,0,0
2021/11/08,1253,イオンモール北戸田店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,154,0,0
2021/11/08,1254,栃木店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,62,0,0
2021/11/08,1260,浦和コルソ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,125,0,0
2021/11/08,1261,イオンタウンおゆみ野店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,93,0,0
2021/11/08,1273,ララガーデン川口店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,84,0,0
2021/11/08,1279,イオンレイクタウンｍｏｒｉ店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,190,0,0
2021/11/08,1285,宇都宮今泉店,0,0000-00-00 00:00:00,,0000-00-00 00:00:00,74,0,0
